17/10/2017,-12,"RETAIL PURCHASE ULTIMO MINIMARKET QPS, ULTIMO 1510 AUD000000001200"
17/10/2017,-29.81,"RETAIL PURCHASE COLES 08001, RANDWICK 1610 AUD000000002981"
17/10/2017,-39.76,"RETAIL PURCHASE COLES 0839, BROADWAY 1510 AUD000000003976"
17/10/2017,-9,"RETAIL PURCHASE UBER *TRIP 67OVN, SYDNEY 1610 AUD000000000900"
17/10/2017,-68,"RETAIL PURCHASE PUB LIFE KITCHEN, ULTIMO 1310 AUD000000006800"
17/10/2017,-25.2,"RETAIL PURCHASE Telstra Accessories, MELBOURNE 1410 AUD000000002520"
17/10/2017,-5,"RETAIL PURCHASE LORD OF THE FRIES, HAYMARKET 1510 AUD000000000500"
17/10/2017,-59.95,"RETAIL PURCHASE PATAGONIA AUSTRALIA, SYDNEY 1610 AUD000000005995"
17/10/2017,-69.95,"RETAIL PURCHASE PATAGONIA AUSTRALIA, SYDNEY 1610 AUD000000006995"
15/10/2017,-96.63,"RETAIL PURCHASE HFM BROADWAY, BROADWAY 1410 AUD000000009663"
15/10/2017,-16.97,"RETAIL PURCHASE CALTEX RANDWICK, RANDWICK 1310 AUD000000001697"
15/10/2017,-40,"RETAIL PURCHASE AMAYSIM AUSTRALIA LIMI, SYDNEY 1310 AUD000000004000"
14/10/2017,-14.7,"RETAIL PURCHASE Coogee Ground, Coogee 1310 AUD000000001470"
14/10/2017,-13.9,"RETAIL PURCHASE LAILLTIMO CAFE N PIZZA, ULTIMO 1110 AUD000000001390"
14/10/2017,-64.58,"RETAIL PURCHASE Woolworths, HAYMARKET 1210 AUD000000006458"
14/10/2017,-87.5,"RETAIL PURCHASE IAN THORPE AQUATIC, ULTIMO 1310 AUD000000008750"
14/10/2017,-4.5,"RETAIL PURCHASE MCDONALDS DARLING QTR, SYDNEY 1210 AUD000000000450"
14/10/2017,-7.1,"RETAIL PURCHASE MCDONALDS DARLING QTR, SYDNEY 1110 AUD000000000710"
13/10/2017,-0.19,INTERNATIONAL TRANSACTION FEE
13/10/2017,-6.43,"RETAIL PURCHASE-INTERNATIONAL PYTHONANYWHERE, 442072536372 1010 USD000000000500"
13/10/2017,-3.5,"RETAIL PURCHASE Exchange Cafe, Randwick 1210 AUD000000000350"
13/10/2017,-7.5,"RETAIL PURCHASE Syd Aprt Intnl Carp50, Sydney 1010 AUD000000000750"
12/10/2017,-45,"RETAIL PURCHASE CONCIERGE CAR WASH, BROADWAY 1010 AUD000000004500"
11/10/2017,-7.98,"RETAIL PURCHASE RANDWICK PLAZA FRUIT, RANDWICK 0910 AUD000000000798"
11/10/2017,-46.15,"RETAIL PURCHASE COLES 0839, BROADWAY 1010 AUD000000004615"
11/10/2017,-18.5,"RETAIL PURCHASE KMART 1155, BROADWAY 1010 AUD000000001850"
11/10/2017,-25.7,"RETAIL PURCHASE WOLESLEY MGT PTY LTD, ULTIMO 0610 AUD000000002570"
11/10/2017,-12.6,"RETAIL PURCHASE WOLESLEY MGT PTY LTD, ULTIMO 0610 AUD000000001260"
11/10/2017,-4,"RETAIL PURCHASE WOLESLEY MGT PTY LTD, ULTIMO 0810 AUD000000000400"
11/10/2017,-20.2,"RETAIL PURCHASE WOLESLEY MGT PTY LTD, ULTIMO 0810 AUD000000002020"
11/10/2017,-32.6,"RETAIL PURCHASE WOLESLEY MGT PTY LTD, ULTIMO 0810 AUD000000003260"
11/10/2017,-20,"RETAIL PURCHASE GROUP TOGETHER, SYDNEY 0910 AUD000000002000"
11/10/2017,-26.97,"RETAIL PURCHASE PRICELINE BROADWAY, BROADWAY 0710 AUD000000002697"
11/10/2017,-22.5,"RETAIL PURCHASE FRIENDLY GROCER PYRM, PYRMONT 0810 AUD000000002250"
11/10/2017,-11,"RETAIL PURCHASE UNICAFE, KENSINGTON 0910 AUD000000001100"
10/10/2017,-244.02,"RETAIL PURCHASE AMAYSIM AUSTRALIA LIMI, SYDNEY 0810 AUD000000024402"
10/10/2017,-12,"RETAIL PURCHASE BRONE SURF LIFE SAVING, BRONTE 0810 AUD000000001200"
10/10/2017,-23.8,"RETAIL PURCHASE LAILLTIMO CAFE N PIZZA, ULTIMO 0710 AUD000000002380"
10/10/2017,-9,"RETAIL PURCHASE Sonoma Cafe Bondi, Bondi Beach 0810 AUD000000000900"
10/10/2017,-50.02,"RETAIL PURCHASE COLES 08001, RANDWICK 0910 AUD000000005002"
10/10/2017,-35,"RETAIL PURCHASE Club Sushi, PYRMONT 0810 AUD000000003500"
10/10/2017,-84.91,"RETAIL PURCHASE SPOTLIGHT 030, DRUMMOYNE 0710 AUD000000008491"
10/10/2017,-14,"RETAIL PURCHASE PUB LIFE KITCHEN, ULTIMO 0810 AUD000000001400"
08/10/2017,1000,E-BANKING TRANSFER 0132269686 0034046540V501
08/10/2017,250,E-BANKING TRANSFER 0132269657 0024701161V501
08/10/2017,-37,"RETAIL PURCHASE BROWN JERSEY BIKES, ULTIMO 0710 AUD000000003700"
08/10/2017,-135,"RETAIL PURCHASE CLEAN EXPRESS LAUNDE, ULTIMO 0610 AUD000000013500"
08/10/2017,-10.5,"RETAIL PURCHASE COLES EXPRESS 1698, ULTIMO 0710 AUD000000001050"
07/10/2017,-8.47,INTERNATIONAL TRANSACTION FEE
07/10/2017,-282.17,"RETAIL PURCHASE-INTERNATIONAL FS *DISCOURSEHOST, 877-3278914 0510 USD000000022000"
07/10/2017,-15.5,"RETAIL PURCHASE LORD OF THE FRIES, HAYMARKET 0510 AUD000000001550"
07/10/2017,-4,"RETAIL PURCHASE LORD OF THE FRIES, HAYMARKET 0510 AUD000000000400"
07/10/2017,-16,"RETAIL PURCHASE SPOTLESS FACILITY SE, MOSMAN 0510 AUD000000001600"
06/10/2017,-1.69,"RETAIL PURCHASE-INTERNATIONAL GOOGLE *Pixelbit,g.co/helppay# 0410 AUD000000000169"
06/10/2017,-8.39,"RETAIL PURCHASE Woolworths, SYDNEY 0410 AUD000000000839"
06/10/2017,-36.6,"RETAIL PURCHASE ABATTOIR BLUES, SYDNEY OLYMPI 0410 AUD000000003660"
06/10/2017,-38.7,"RETAIL PURCHASE TARONGA ZOO, MOSMAN 0510 AUD000000003870"
05/10/2017,-50.27,"RETAIL PURCHASE HARRIS FARM MARKETS, RANDWICK 0310 AUD000000005027"
05/10/2017,-27.8,"RETAIL PURCHASE LAILLTIMO CAFE N PIZZA, ULTIMO 0210 AUD000000002780"
05/10/2017,-4.2,"RETAIL PURCHASE CITYOFSYDNEY PARKING, SYDNEY 0310 AUD000000000420"
04/10/2017,-19.43,"RETAIL PURCHASE-INTERNATIONAL Amazon Web Serv1,aws.amazon.co 0210 AUD000000001943"
04/10/2017,-9.5,"RETAIL PURCHASE QUARRY ST CAFE, ULTIMO 0310 AUD000000000950"
04/10/2017,-30.5,"RETAIL PURCHASE MCDONALDS KELLYVIL1,KELLYVILLE 2909 AUD000000003050"
04/10/2017,-5,"RETAIL PURCHASE WOOLWORTHS 1631, RANDWICK 0310 AUD000000000500"
03/10/2017,-11.19,"RETAIL PURCHASE WOOLWORTHS 1905, BROADWAY 0210 AUD000000001119"
03/10/2017,-59.99,"RETAIL PURCHASE TPG Internet PTY LT,North Ryde 3009 AUD000000005999"
02/10/2017,2800,CREDIT TRANSFER 0131855575 00247011616601
01/10/2017,-87.5,"RETAIL PURCHASE IAN THORPE AQUATIC, ULTIMO 2909 AUD000000008750"
01/10/2017,-34.81,"RETAIL PURCHASE POWERSHOP AUSTRALIA, MELBOURNE 2909 AUD000000003481"
01/10/2017,-5.5,"RETAIL PURCHASE COFFEE ON CAMPUS, KINGSFORD 2909 AUD000000000550"
01/10/2017,-16.6,"RETAIL PURCHASE WOLESLEY MGT PTY LTD, ULTIMO 2809 AUD000000001660"
01/10/2017,-3.4,"RETAIL PURCHASE CITYOFSYDNEY PARKING, SYDNEY 2909 AUD000000000340"
30/09/2017,-7.9,"RETAIL PURCHASE KENNARDS SELF STORAGE, ULTIMO 2809 AUD000000000790"
30/09/2017,-100,"RETAIL PURCHASE PAYPAL *MENULOGPTYL,4029357733 2809 AUD000000010000"
30/09/2017,-120.57,"RETAIL PURCHASE ALDI STORES, BROADWAY 2709 AUD000000012057"
30/09/2017,-78,"RETAIL PURCHASE CITY OF SYDNEY OBG, SYDNEY 2809 AUD000000007800"
30/09/2017,-277.7,"RETAIL PURCHASE CITY OF SYDNEY OBG, SYDNEY 2809 AUD000000027770"
30/09/2017,-10,"RETAIL PURCHASE QUARRY ST CAFE, ULTIMO 2909 AUD000000001000"
29/09/2017,-6.35,INTERNATIONAL TRANSACTION FEE
29/09/2017,-211.8,"RETAIL PURCHASE-INTERNATIONAL SP * SHAMMA SANDALS,8312391823 2709 USD000000016600"
29/09/2017,-9.5,"RETAIL PURCHASE TROPICAL GREEN, KENSINGTON 2709 AUD000000000950"
29/09/2017,-60,"RETAIL PURCHASE The Greens NSW Inc, GLEBE 2709 AUD000000006000"
29/09/2017,-31,"RETAIL PURCHASE QUARRY ST CAFE, ULTIMO 2809 AUD000000003100"
29/09/2017,-8.5,"RETAIL PURCHASE TASTE BAGUETTE DARLN, SYDNEY 2609 AUD000000000850"
28/09/2017,-20,"RETAIL PURCHASE LAILLTIMO CAFE N PIZZA, ULTIMO 2509 AUD000000002000"
28/09/2017,-17.47,"RETAIL PURCHASE COLES 0839, BROADWAY 2709 AUD000000001747"
28/09/2017,-3.5,"RETAIL PURCHASE Exchange Cafe, Randwick 2709 AUD000000000350"
28/09/2017,-17.01,"RETAIL PURCHASE TAXI COMBINED 13330,ALEXANDRIA 2609 AUD000000001701"
28/09/2017,-6.22,"RETAIL PURCHASE JOHNNY'S FRESH P/L, PYRMONT 2509 AUD000000000622"
28/09/2017,-18.5,"RETAIL PURCHASE CARRINGTON 565 PT2,SURRY HILLS 2609 AUD000000001850"
28/09/2017,-3.49,"RETAIL PURCHASE WOOLWORTHS 1248, SYDNEY 2709 AUD000000000349"
27/09/2017,-3.5,"RETAIL PURCHASE COLES EXPRESS 1698, ULTIMO 2109 AUD000000000350"
27/09/2017,-7,"RETAIL PURCHASE Exchange Cafe, Randwick 2609 AUD000000000700"
27/09/2017,-59.99,"RETAIL PURCHASE MYREPUBLIC BROADBAN,ALEXANDRIA 2509 AUD000000005999"
27/09/2017,-0.19,INTERNATIONAL TRANSACTION FEE
27/09/2017,-6.3,"RETAIL PURCHASE-INTERNATIONAL DAVID ROBINSON, 6502043486 2509 USD000000000500"
27/09/2017,-10,"RETAIL PURCHASE SUSHIROLL UNSW PL, KENSINGTON 2509 AUD000000001000"
27/09/2017,-14.1,"RETAIL PURCHASE WOLESLEY MGT PTY LTD, ULTIMO 2209 AUD000000001410"
27/09/2017,-4.3,"RETAIL PURCHASE GRADUEAT, KENSINGTON 2509 AUD000000000430"
27/09/2017,-6.75,"RETAIL PURCHASE MCDONALDS DARLING QTR, SYDNEY 2209 AUD000000000675"
27/09/2017,-70.81,"RETAIL PURCHASE POST UNSW LPO, KENSINGTON 2509 AUD000000007081"
26/09/2017,-40,"RETAIL PURCHASE TRANSPORT FOR NSW-,CHIPPENDALE 2209 AUD000000004000"
26/09/2017,-14,"RETAIL PURCHASE COLES EXPRESS 1698, ULTIMO 2409 AUD000000001400"
26/09/2017,-12,"RETAIL PURCHASE PUB LIFE KITCHEN, ULTIMO 2209 AUD000000001200"
26/09/2017,-38.5,"RETAIL PURCHASE IAN THORPE AC, ULTIMO 2309 AUD000000003850"
26/09/2017,-86.28,"RETAIL PURCHASE PYRMONT SUPA IGA, PYRMONT 2209 AUD000000008628"
24/09/2017,-74,"RETAIL PURCHASE SUBLACUM PTY LTD, PYRMONT 2209 AUD000000007400"
24/09/2017,-17.29,"RETAIL PURCHASE COLES EXPRESS 1698, ULTIMO 2309 AUD000000001729"
24/09/2017,-7.7,"RETAIL PURCHASE WOLESLEY MGT PTY LTD, ULTIMO 2109 AUD000000000770"
24/09/2017,-13,"RETAIL PURCHASE Ragamuffin, Miranda 2209 AUD000000001300"
24/09/2017,-2,"RETAIL PURCHASE MCDONALDS DARLING QTR, SYDNEY 2009 AUD000000000200"
24/09/2017,-9,"RETAIL PURCHASE UNICAFE, KENSINGTON 2109 AUD000000000900"
22/09/2017,-18,"RETAIL PURCHASE BOURKE ST BAKERY P ,BARANGAROO 2009 AUD000000001800"
22/09/2017,-466.09,"RETAIL PURCHASE AGL RETAIL ENERGY,NORTH SYDNEY 2009 AUD000000046609"
22/09/2017,-5,"RETAIL PURCHASE WOOLWORTHS 1905, BROADWAY 2109 AUD000000000500"
22/09/2017,-27.48,"RETAIL PURCHASE WOOLWORTHS 1905, BROADWAY 2109 AUD000000002748"
21/09/2017,-20,"RETAIL PURCHASE LA SEN RESTAURANT, RANDWICK 1809 AUD000000002000"
20/09/2017,-0.56,INTERNATIONAL TRANSACTION FEE
20/09/2017,-18.81,"RETAIL PURCHASE-INTERNATIONAL Audible, adbl.co/bill 1909 USD000000001498"
20/09/2017,-58,"RETAIL PURCHASE Decathlon Australia, PYRMONT 1909 AUD000000005800"
20/09/2017,-150,"RETAIL PURCHASE POWERSHOP AUSTRALIA, MELBOURNE 1809 AUD000000015000"
20/09/2017,-18.85,"RETAIL PURCHASE ALDI STORES, BROADWAY 1509 AUD000000001885"
19/09/2017,-55.02,"RETAIL PURCHASE COLES 08001, RANDWICK 1809 AUD000000005502"
19/09/2017,-7.6,"RETAIL PURCHASE LUNEBURGER CENTRAL, SYDNEY 1609 AUD000000000760"
17/09/2017,-20,"RETAIL PURCHASE Newslink SYD903, Sydney 1609 AUD000000002000"
17/09/2017,-87.5,"RETAIL PURCHASE IAN THORPE AQUATIC, ULTIMO 1509 AUD000000008750"
16/09/2017,-44.9,"RETAIL PURCHASE AMAYSIM AUSTRALIA LIMI, SYDNEY 1509 AUD000000004490"
16/09/2017,-34.03,"RETAIL PURCHASE GoGetCarshare, HAYMARKET 1509 AUD000000003403"
16/09/2017,-17,"RETAIL PURCHASE THE UNICORN HOTEL, Paddington 1509 AUD000000001700"
16/09/2017,-13.95,"RETAIL PURCHASE HFM BROADWAY QPS, BROADWAY 1409 AUD000000001395"
16/09/2017,-33.6,"RETAIL PURCHASE BONDS BROADWAY, BROADWAY 1309 AUD000000003360"
16/09/2017,-4.85,"RETAIL PURCHASE MCDONALDS DARLING QTR, SYDNEY 1309 AUD000000000485"
15/09/2017,-6.5,"RETAIL PURCHASE Exchange Cafe, Randwick 1409 AUD000000000650"
15/09/2017,-54.64,"RETAIL PURCHASE COLES 0839, BROADWAY 1409 AUD000000005464"
15/09/2017,-54.67,"RETAIL PURCHASE HFM BROADWAY, BROADWAY 1309 AUD000000005467"
15/09/2017,-6.99,"RETAIL PURCHASE-INTERNATIONAL GOOGLE *IRONHIDE,g.co/helppay# 1409 AUD000000000699"
14/09/2017,1250,CREDIT TRANSFER 0130747815 00247011616601
14/09/2017,-18.5,"RETAIL PURCHASE TARGET 5286, GLEBE 1309 AUD000000001850"
14/09/2017,-39.7,"RETAIL PURCHASE COLES 0839, BROADWAY 1309 AUD000000003970"
14/09/2017,-9,"RETAIL PURCHASE UNICAFE, KENSINGTON 1209 AUD000000000900"
14/09/2017,-7,"RETAIL PURCHASE YORK STATIONERS PTY, ULTIMO 1309 AUD000000000700"
13/09/2017,-0.19,INTERNATIONAL TRANSACTION FEE
13/09/2017,-6.17,"RETAIL PURCHASE-INTERNATIONAL Audible US, 888-283-5051 1109 USD000000000495"
13/09/2017,-0.19,INTERNATIONAL TRANSACTION FEE
13/09/2017,-6.17,"RETAIL PURCHASE-INTERNATIONAL Audible US, 888-283-5051 1109 USD000000000495"
13/09/2017,-0.19,INTERNATIONAL TRANSACTION FEE
13/09/2017,-6.17,"RETAIL PURCHASE-INTERNATIONAL Audible US, 888-283-5051 1109 USD000000000495"
13/09/2017,-120,"RETAIL PURCHASE The Greens NSW Inc, GLEBE 1109 AUD000000012000"
13/09/2017,-44.84,"RETAIL PURCHASE ALDI STORES, BROADWAY 0909 AUD000000004484"
13/09/2017,-144.6,"RETAIL PURCHASE ALDI STORES, BROADWAY 0909 AUD000000014460"
13/09/2017,-6.45,"RETAIL PURCHASE MCDONALDS DARLING QTR, SYDNEY 0909 AUD000000000645"
12/09/2017,-61.07,"RETAIL PURCHASE COLES 08001, RANDWICK 1109 AUD000000006107"
12/09/2017,-9.9,"RETAIL PURCHASE LAILLTIMO CAFE N PIZZA, ULTIMO 0909 AUD000000000990"
12/09/2017,-27.8,"RETAIL PURCHASE LAILLTIMO CAFE N PIZZA, ULTIMO 0909 AUD000000002780"
12/09/2017,-28,"RETAIL PURCHASE PUB LIFE KITCHEN, ULTIMO 1009 AUD000000002800"
12/09/2017,-18,"RETAIL PURCHASE BREVILLE PTY LTD, ULTIMO 0909 AUD000000001800"
12/09/2017,-187.82,"RETAIL PURCHASE IKEA TEMPE1, TEMPE 0909 AUD000000018782"
10/09/2017,-54.4,"RETAIL PURCHASE AMAYSIM AUSTRALIA LIMI, SYDNEY 0809 AUD000000005440"
10/09/2017,-1.03,"RETAIL PURCHASE HFM BROADWAY QPS, BROADWAY 0809 AUD000000000103"
10/09/2017,-10.98,"RETAIL PURCHASE EAT ISTANBUL BROADWAY,BROADWAY 0809 AUD000000001098"
10/09/2017,-10,"RETAIL PURCHASE KMART 1155, BROADWAY 0909 AUD000000001000"
10/09/2017,-9,"RETAIL PURCHASE UNICAFE, KENSINGTON 0809 AUD000000000900"
10/09/2017,-12.5,"RETAIL PURCHASE COLES EXPRESS 1698, ULTIMO 0909 AUD000000001250"
09/09/2017,-4.06,"RETAIL PURCHASE The Pigeonhole Cafe, Ultimo 0809 AUD000000000406"
09/09/2017,-21.15,"RETAIL PURCHASE COLES 0839, BROADWAY 0809 AUD000000002115"
09/09/2017,-2.7,"RETAIL PURCHASE COLES EXPRESS 1698, ULTIMO 0809 AUD000000000270"
09/09/2017,-18.18,"RETAIL PURCHASE MSY TECHONOLOGY NSW, ULTIMO 0809 AUD000000001818"
08/09/2017,-90.56,"RETAIL PURCHASE COLES 0839, BROADWAY 0709 AUD000000009056"
08/09/2017,-7,"RETAIL PURCHASE YORK STATIONERS PTY, ULTIMO 0709 AUD000000000700"
07/09/2017,-17.15,"RETAIL PURCHASE Criterion Hotel, Sydney 0609 AUD000000001715"
07/09/2017,-22.18,"RETAIL PURCHASE Bondi Wholefoods, Surry Hills 0609 AUD000000002218"
07/09/2017,-64.5,"RETAIL PURCHASE CITY OF SYDNEY OBG, SYDNEY 0509 AUD000000006450"
07/09/2017,-10.19,"RETAIL PURCHASE JOHNNY'S FRESH P/L, PYRMONT 0409 AUD000000001019"
06/09/2017,-15.43,"RETAIL PURCHASE COLES EXPRESS 1698, ULTIMO 0509 AUD000000001543"
06/09/2017,-7.8,"RETAIL PURCHASE UNICAFE, KENSINGTON 0409 AUD000000000780"
06/09/2017,-25.09,"RETAIL PURCHASE ALDI STORES, BROADWAY 0209 AUD000000002509"
05/09/2017,-0.28,INTERNATIONAL TRANSACTION FEE
05/09/2017,-9.45,"RETAIL PURCHASE-INTERNATIONAL Audible US, 888-283-5051 0409 USD000000000749"
05/09/2017,-8,"RETAIL PURCHASE COOGEE BITE, COOGEE 0309 AUD000000000800"
05/09/2017,-19.08,"RETAIL PURCHASE-INTERNATIONAL Amazon Web Serv1,aws.amazon.co 0309 AUD000000001908"
05/09/2017,-19.33,"RETAIL PURCHASE Exchange Cafe, Randwick 0409 AUD000000001933"
05/09/2017,-8,"RETAIL PURCHASE WOOLWORTHS 1905, BROADWAY 0209 AUD000000000800"
04/09/2017,1300,CREDIT TRANSFER 0130134523 00247011616601
03/09/2017,-67.9,"RETAIL PURCHASE HFM BROADWAY, BROADWAY 0109 AUD000000006790"
03/09/2017,-28.55,"RETAIL PURCHASE COLES 0839, BROADWAY 0209 AUD000000002855"
03/09/2017,-87.5,"RETAIL PURCHASE IAN THORPE AQUATIC, ULTIMO 0109 AUD000000008750"
03/09/2017,-115,"RETAIL PURCHASE LIQUORLAND 3638, GLEBE 0209 AUD000000011500"
03/09/2017,-5,"RETAIL PURCHASE AL BISTRO PTY LTD, CHIPPENDALE 3108 AUD000000000500"
02/09/2017,-298,"RETAIL PURCHASE SP * ADDICTED TO AUD,FAIRFIELD 3108 AUD000000029800"
02/09/2017,-10,"RETAIL PURCHASE LAILLTIMO CAFE N PIZZA, ULTIMO 3008 AUD000000001000"
02/09/2017,-9,"RETAIL PURCHASE UNICAFE, KENSINGTON 3108 AUD000000000900"
02/09/2017,-2,"RETAIL PURCHASE MCDONALDS DARLING QTR, SYDNEY 3008 AUD000000000200"
01/09/2017,-10,"RETAIL PURCHASE LAILLTIMO CAFE N PIZZA, ULTIMO 2908 AUD000000001000"
01/09/2017,-73.24,"RETAIL PURCHASE WOOLWORTHS 1905, BROADWAY 3108 AUD000000007324"
01/09/2017,-59.99,"RETAIL PURCHASE TPG Internet PTY LT,North Ryde 3108 AUD000000005999"
01/09/2017,-2.8,"RETAIL PURCHASE Woolworths, SYDNEY 3008 AUD000000000280"
31/08/2017,-17,"RETAIL PURCHASE Fratelli Famous, Sydney 3008 AUD000000001700"
31/08/2017,-12.18,"RETAIL PURCHASE BBC - World Square, Sydney 3008 AUD000000001218"
30/08/2017,-14,"RETAIL PURCHASE COLES EXPRESS 1698, ULTIMO 2808 AUD000000001400"
30/08/2017,-4.5,"RETAIL PURCHASE TASTE BAGUETTE DARLN, SYDNEY 2708 AUD000000000450"
30/08/2017,-14.5,"RETAIL PURCHASE WOLESLEY MGT PTY LTD, ULTIMO 2608 AUD000000001450"
30/08/2017,-15.2,"RETAIL PURCHASE MCDONALDS DARLING QTR, SYDNEY 2708 AUD000000001520"
30/08/2017,-3.3,"RETAIL PURCHASE COCA-COLA AMATIL, SYDNEY 2708 AUD000000000330"
29/08/2017,-16.75,"RETAIL PURCHASE CALTEX RANDWICK, RANDWICK 2608 AUD000000001675"
29/08/2017,-7,"RETAIL PURCHASE IAN THORPE AC, ULTIMO 2508 AUD000000000700"
29/08/2017,-14.3,"RETAIL PURCHASE MGM SPICES, SURRY HILLS 2808 AUD000000001430"
29/08/2017,-9,"RETAIL PURCHASE TARONGA ZOO, MOSMAN 2608 AUD000000000900"
29/08/2017,-35,"RETAIL PURCHASE ALH GROUP 8570 HARLEQU,PYRMONT 2508 AUD000000003500"
29/08/2017,-70.8,"RETAIL PURCHASE ALH GROUP 8570 HARLEQU,PYRMONT 2508 AUD000000007080"
29/08/2017,-17,"RETAIL PURCHASE ALH GROUP 8570 HARLEQU,PYRMONT 2508 AUD000000001700"
29/08/2017,-3.5,"RETAIL PURCHASE TARONGA ZOO, MOSMAN 2608 AUD000000000350"
29/08/2017,-3.6,"RETAIL PURCHASE CIRCUMTEC, BRAESIDE 2608 AUD000000000360"
29/08/2017,-20.5,"RETAIL PURCHASE SPOTLESS FACILITY SE, MOSMAN 2608 AUD000000002050"
29/08/2017,-18,"RETAIL PURCHASE SPOTLESS FACILITY SE, MOSMAN 2608 AUD000000001800"
27/08/2017,-16,"RETAIL PURCHASE COLES EXPRESS 1698, ULTIMO 2608 AUD000000001600"
